111.95,22.07,54.823,64.819,46.02,49.228,35.965,85.28,33.684,17.417,19.788,17.975,59.265,42.557,54.034,43.072
110.85,21.895,54.297,64.143,45.604,48.718,35.675,84.355,33.388,17.258,19.609,17.834,58.676,42.081,53.496,42.63
109.74,21.721,53.775,63.471,45.191,48.21,35.387,83.436,33.093,17.1,19.432,17.694,58.09,41.607,52.961,42.19
108.65,21.548,53.256,62.802,44.779,47.706,35.1,82.522,32.801,16.943,19.255,17.555,57.508,41.137,52.429,41.752
107.56,21.376,52.74,62.138,44.371,47.205,34.814,81.614,32.51,16.787,19.08,17.417,56.93,40.67,51.901,41.318
106.48,21.205,52.227,61.478,43.964,46.707,34.531,80.711,32.221,16.632,18.905,17.279,56.355,40.205,51.376,40.885
105.41,21.035,51.717,60.822,43.561,46.212,34.249,79.814,31.933,16.478,18.732,17.142,55.783,39.744,50.855,40.456
104.34,20.865,51.211,60.169,43.159,45.72,33.968,78.923,31.648,16.325,18.56,17.006,55.215,39.286,50.336,40.029
103.27,20.697,50.707,59.521,42.761,45.231,33.69,78.037,31.364,16.173,18.389,16.871,54.651,38.831,49.821,39.605
102.22,20.53,50.207,58.877,42.365,44.746,33.413,77.158,31.082,16.022,18.219,16.737,54.09,38.379,49.309,39.183
101.17,20.364,49.71,58.237,41.971,44.263,33.137,76.283,30.801,15.872,18.05,16.603,53.532,37.93,48.801,38.764
100.13,20.199,49.215,57.6,41.58,43.784,32.864,75.415,30.522,15.723,17.883,16.471,52.978,37.484,48.295,38.348
99.088,20.035,48.724,56.968,41.191,43.307,32.592,74.552,30.245,15.575,17.717,16.339,52.428,37.041,47.793,37.934
98.058,19.872,48.236,56.34,40.805,42.834,32.321,73.694,29.97,15.428,17.551,16.208,51.881,36.601,47.295,37.523
97.033,19.709,47.751,55.715,40.421,42.364,32.053,72.843,29.697,15.281,17.387,16.078,51.337,36.164,46.799,37.115
96.015,19.548,47.269,55.095,40.04,41.897,31.785,71.997,29.425,15.136,17.224,15.948,50.797,35.73,46.307,36.709
95.004,19.388,46.791,54.479,39.661,41.433,31.52,71.157,29.155,14.992,17.062,15.819,50.261,35.299,45.818,36.306
93.998,19.229,46.315,53.867,39.285,40.972,31.256,70.322,28.886,14.848,16.902,15.692,49.728,34.871,45.332,35.905
92.999,19.071,45.843,53.258,38.911,40.515,30.994,69.493,28.62,14.706,16.742,15.565,49.198,34.446,44.85,35.508
92.007,18.913,45.373,52.654,38.54,40.06,30.734,68.67,28.355,14.565,16.584,15.439,48.672,34.025,44.371,35.112
91.02,18.757,44.907,52.054,38.171,39.609,30.475,67.852,28.092,14.424,16.426,15.313,48.15,33.606,43.895,34.72
90.041,18.602,44.444,51.458,37.805,39.16,30.218,67.04,27.83,14.285,16.27,15.189,47.631,33.19,43.423,34.33
89.067,18.447,43.984,50.866,37.441,38.715,29.963,66.234,27.571,14.146,16.115,15.065,47.115,32.777,42.953,33.942
88.1,18.294,43.527,50.277,37.08,38.273,29.709,65.433,27.313,14.009,15.961,14.942,46.603,32.368,42.487,33.558
87.139,18.142,43.073,49.693,36.721,37.834,29.457,64.638,27.057,13.872,15.809,14.82,46.095,31.961,42.025,33.175
86.184,17.99,42.622,49.113,36.365,37.398,29.206,63.848,26.802,13.736,15.657,14.699,45.59,31.558,41.565,32.796
85.236,17.84,42.175,48.537,36.011,36.965,28.958,63.065,26.549,13.602,15.507,14.579,45.089,31.157,41.109,32.419
84.294,17.69,41.73,47.964,35.66,36.536,28.711,62.287,26.298,13.468,15.357,14.459,44.591,30.76,40.656,32.045
83.359,17.542,41.289,47.396,35.311,36.109,28.465,61.514,26.049,13.335,15.209,14.34,44.096,30.365,40.207,31.673
82.43,17.394,40.851,46.832,34.965,35.686,28.221,60.747,25.801,13.204,15.062,14.222,43.605,29.974,39.76,31.304
81.507,17.248,40.415,46.272,34.621,35.265,27.979,59.986,25.556,13.073,14.916,14.105,43.118,29.585,39.317,30.938
80.59,17.102,39.983,45.715,34.28,34.848,27.739,59.231,25.311,12.943,14.771,13.989,42.634,29.2,38.878,30.574
79.68,16.958,39.554,45.163,33.941,34.434,27.5,58.481,25.069,12.814,14.628,13.873,42.154,28.817,38.441,30.213
78.777,16.814,39.129,44.615,33.605,34.023,27.263,57.737,24.828,12.686,14.485,13.759,41.677,28.438,38.008,29.855
77.879,16.672,38.706,44.071,33.271,33.615,27.027,56.998,24.59,12.559,14.344,13.645,41.203,28.062,37.578,29.499
76.988,16.53,38.286,43.531,32.94,33.211,26.793,56.266,24.352,12.433,14.203,13.532,40.733,27.688,37.151,29.146
76.104,16.39,37.87,42.994,32.611,32.809,26.561,55.538,24.117,12.308,14.064,13.42,40.267,27.318,36.728,28.795
75.225,16.25,37.456,42.462,32.285,32.41,26.331,54.817,23.883,12.184,13.926,13.308,39.804,26.951,36.308,28.448
74.353,16.111,37.046,41.934,31.961,32.015,26.102,54.101,23.651,12.061,13.79,13.198,39.345,26.587,35.891,28.102
73.488,15.974,36.639,41.41,31.64,31.623,25.875,53.391,23.421,11.939,13.654,13.088,38.889,26.226,35.477,27.76
72.628,15.837,36.235,40.89,31.321,31.233,25.649,52.686,23.192,11.818,13.519,12.979,38.437,25.868,35.067,27.42
71.775,15.701,35.834,40.373,31.005,30.847,25.425,51.987,22.966,11.698,13.386,12.871,37.988,25.512,34.66,27.082
70.929,15.567,35.436,39.861,30.691,30.464,25.203,51.294,22.741,11.579,13.254,12.764,37.542,25.16,34.256,26.748
70.089,15.433,35.041,39.353,30.38,30.084,24.983,50.607,22.517,11.461,13.123,12.657,37.101,24.811,33.856,26.416
69.255,15.3,34.649,38.849,30.071,29.707,24.764,49.925,22.296,11.343,12.993,12.552,36.662,24.465,33.459,26.086
68.427,15.169,34.261,38.349,29.765,29.334,24.547,49.248,22.076,11.227,12.864,12.447,36.227,24.122,33.065,25.759
67.606,15.038,33.875,37.852,29.461,28.963,24.331,48.578,21.858,11.112,12.736,12.343,35.796,23.783,32.674,25.435
66.791,14.908,33.493,37.36,29.16,28.596,24.117,47.913,21.641,10.998,12.609,12.24,35.368,23.446,32.287,25.113
65.983,14.779,33.114,36.872,28.861,28.231,23.905,47.254,21.427,10.884,12.484,12.137,34.944,23.112,31.903,24.794
65.18,14.651,32.737,36.388,28.565,27.87,23.694,46.6,21.214,10.772,12.36,12.036,34.523,22.781,31.522,24.478
64.385,14.524,32.364,35.908,28.271,27.512,23.485,45.952,21.002,10.66,12.236,11.935,34.106,22.453,31.144,24.164
63.595,14.399,31.994,35.432,27.98,27.157,23.278,45.31,20.793,10.55,12.114,11.835,33.692,22.128,30.77,23.853
62.812,14.274,31.628,34.959,27.691,26.805,23.072,44.673,20.585,10.44,11.994,11.736,33.282,21.807,30.399,23.545
