189.91,205.14,142.7,108.04,237.45,120.8,85.389,141.29,151.75,15.654,39.939,30.03,201.01,100.93,131.55,129.97
188.43,203.24,141.38,107.02,235.32,119.51,84.378,139.86,150.22,15.505,39.59,29.659,198.82,99.785,130.15,128.67
186.96,201.35,140.07,106.01,233.2,118.23,83.372,138.43,148.7,15.357,39.243,29.29,196.65,98.652,128.77,127.39
185.5,199.47,138.76,105,231.1,116.95,82.373,137.01,147.19,15.209,38.898,28.923,194.48,97.525,127.39,126.11
184.05,197.6,137.47,104,229,115.68,81.381,135.6,145.69,15.063,38.555,28.559,192.33,96.405,126.02,124.84
182.6,195.75,136.18,103,226.91,114.41,80.394,134.2,144.2,14.917,38.214,28.197,190.19,95.292,124.66,123.57
181.16,193.9,134.89,102.01,224.83,113.16,79.414,132.8,142.71,14.773,37.875,27.838,188.06,94.186,123.31,122.31
179.73,192.06,133.62,101.03,222.76,111.91,78.44,131.41,141.24,14.629,37.538,27.481,185.95,93.086,121.97,121.06
178.3,190.23,132.35,100.05,220.71,110.67,77.473,130.03,139.77,14.486,37.203,27.127,183.85,91.994,120.63,119.82
176.88,188.42,131.09,99.074,218.66,109.44,76.512,128.66,138.31,14.344,36.87,26.775,181.76,90.908,119.31,118.58
175.47,186.61,129.84,98.106,216.62,108.21,75.557,127.3,136.86,14.203,36.539,26.425,179.68,89.829,117.99,117.35
174.06,184.81,128.59,97.144,214.6,106.99,74.609,125.94,135.42,14.062,36.21,26.078,177.62,88.758,116.68,116.13
172.66,183.03,127.35,96.188,212.58,105.78,73.667,124.6,133.99,13.923,35.883,25.733,175.57,87.692,115.38,114.91
171.27,181.25,126.12,95.237,210.58,104.58,72.731,123.26,132.56,13.784,35.558,25.391,173.53,86.634,114.09,113.7
169.88,179.49,124.9,94.292,208.58,103.39,71.802,121.93,131.15,13.647,35.235,25.051,171.51,85.583,112.8,112.5
168.5,177.73,123.68,93.353,206.6,102.2,70.879,120.6,129.74,13.51,34.914,24.713,169.5,84.538,111.52,111.31
167.13,175.99,122.47,92.419,204.62,101.02,69.962,119.29,128.34,13.374,34.595,24.378,167.5,83.501,110.26,110.12
165.76,174.25,121.27,91.491,202.66,99.849,69.052,117.98,126.95,13.239,34.278,24.046,165.51,82.47,108.99,108.94
164.4,172.53,120.08,90.569,200.7,98.685,68.148,116.68,125.57,13.105,33.963,23.715,163.54,81.446,107.74,107.76
163.05,170.82,118.89,89.652,198.76,97.528,67.25,115.39,124.2,12.972,33.65,23.388,161.58,80.429,106.5,106.59
161.7,169.11,117.71,88.741,196.83,96.379,66.359,114.1,122.84,12.839,33.339,23.062,159.63,79.419,105.26,105.43
160.36,167.42,116.54,87.836,194.9,95.238,65.474,112.83,121.48,12.708,33.03,22.739,157.69,78.415,104.04,104.28
159.03,165.74,115.37,86.936,192.99,94.104,64.595,111.56,120.14,12.577,32.723,22.419,155.77,77.419,102.82,103.13
157.7,164.07,114.21,86.043,191.09,92.978,63.722,110.3,118.8,12.447,32.417,22.101,153.86,76.429,101.61,101.99
156.38,162.4,113.06,85.154,189.19,91.859,62.856,109.05,117.47,12.318,32.114,21.785,151.96,75.446,100.41,100.86
155.07,160.75,111.92,84.272,187.31,90.748,61.997,107.8,116.15,12.19,31.813,21.472,150.08,74.47,99.213,99.735
153.76,159.11,110.78,83.395,185.44,89.644,61.143,106.57,114.84,12.063,31.514,21.161,148.2,73.501,98.028,98.616
152.46,157.48,109.65,82.524,183.58,88.549,60.296,105.34,113.53,11.937,31.217,20.852,146.34,72.539,96.85,97.504
151.17,155.86,108.53,81.659,181.73,87.46,59.455,104.12,112.24,11.811,30.922,20.546,144.5,71.584,95.682,96.399
149.89,154.25,107.41,80.799,179.89,86.38,58.621,102.91,110.95,11.687,30.629,20.243,142.66,70.635,94.521,95.301
148.61,152.65,106.31,79.945,178.06,85.307,57.793,101.7,109.68,11.563,30.338,19.941,140.84,69.694,93.369,94.21
147.33,151.06,105.21,79.097,176.23,84.241,56.971,100.51,108.41,11.44,30.049,19.643,139.03,68.759,92.225,93.126
146.07,149.48,104.11,78.254,174.42,83.183,56.156,99.317,107.15,11.318,29.762,19.346,137.24,67.831,91.09,92.049
144.81,147.91,103.03,77.417,172.62,82.133,55.346,98.137,105.9,11.197,29.477,19.052,135.46,66.91,89.962,90.979
143.56,146.35,101.95,76.586,170.83,81.09,54.544,96.964,104.66,11.077,29.194,18.761,133.69,65.996,88.843,89.916
142.31,144.8,100.88,75.76,169.06,80.055,53.747,95.8,103.42,10.958,28.912,18.472,131.93,65.088,87.733,88.86
141.07,143.27,99.817,74.94,167.29,79.028,52.957,94.643,102.2,10.84,28.633,18.185,130.18,64.188,86.63,87.811
139.84,141.74,98.761,74.126,165.53,78.008,52.173,93.494,100.98,10.722,28.356,17.901,128.45,63.294,85.536,86.768
138.61,140.22,97.712,73.317,163.78,76.996,51.396,92.353,99.772,10.605,28.081,17.619,126.73,62.407,84.451,85.733
137.4,138.71,96.67,72.515,162.04,75.991,50.625,91.22,98.573,10.49,27.808,17.34,125.02,61.527,83.373,84.705
136.18,137.22,95.636,71.717,160.31,74.994,49.86,90.095,97.382,10.375,27.537,17.063,123.33,60.654,82.304,83.683
134.98,135.73,94.609,70.926,158.6,74.005,49.101,88.979,96.2,10.261,27.268,16.788,121.65,59.788,81.243,82.669
133.78,134.26,93.589,70.14,156.89,73.023,48.349,87.869,95.026,10.148,27.001,16.516,119.98,58.929,80.191,81.661
132.59,132.79,92.577,69.36,155.19,72.049,47.603,86.768,93.862,10.035,26.735,16.246,118.33,58.076,79.146,80.661
131.4,131.33,91.571,68.586,153.5,71.082,46.864,85.675,92.705,9.9239,26.472,15.979,116.68,57.23,78.111,79.667
130.23,129.89,90.573,67.817,151.83,70.123,46.131,84.59,91.558,9.8134,26.211,15.714,115.05,56.392,77.083,78.681
129.05,128.45,89.583,67.054,150.16,69.172,45.404,83.513,90.419,9.7038,25.952,15.452,113.43,55.56,76.064,77.701
127.89,127.03,88.599,66.297,148.5,68.228,44.683,82.444,89.289,9.595,25.695,15.192,111.83,54.735,75.053,76.729
126.73,125.62,87.623,65.545,146.86,67.292,43.969,81.382,88.167,9.4871,25.44,14.934,110.24,53.916,74.05,75.763
125.58,124.21,86.655,64.799,145.22,66.363,43.261,80.329,87.054,9.3801,25.186,14.679,108.66,53.105,73.056,74.804
124.43,122.82,85.693,64.059,143.6,65.442,42.56,79.283,85.95,9.274,24.935,14.426,107.09,52.301,72.069,73.852
123.3,121.44,84.739,63.324,141.98,64.529,41.865,78.246,84.854,9.1687,24.686,14.176,105.54,51.503,71.092,72.908
122.16,120.06,83.792,62.595,140.38,63.623,41.176,77.216,83.767,9.0644,24.439,13.928,104,50.712,70.122,71.97
121.04,118.7,82.852,61.872,138.78,62.725,40.493,76.195,82.689,8.9609,24.194,13.682,102.47,49.928,69.161,71.039
119.92,117.35,81.92,61.154,137.2,61.834,39.817,75.181,81.619,8.8582,23.95,13.439,100.95,49.151,68.208,70.115
118.81,116.01,80.995,60.443,135.63,60.951,39.147,74.175,80.558,8.7565,23.709,13.198,99.449,48.381,67.264,69.198
117.71,114.68,80.077,59.736,134.06,60.076,38.484,73.178,79.505,8.6556,23.47,12.96,97.959,47.617,66.327,68.288
116.61,113.35,79.167,59.036,132.51,59.208,37.826,72.188,78.462,8.5556,23.233,12.724,96.481,46.861,65.399,67.385
115.52,112.04,78.264,58.341,130.97,58.348,37.176,71.206,77.426,8.4565,22.997,12.491,95.016,46.111,64.48,66.489
114.43,110.74,77.368,57.652,129.44,57.495,36.531,70.232,76.4,8.3583,22.764,12.26,93.564,45.368,63.568,65.6
113.36,109.45,76.479,56.969,127.91,56.65,35.893,69.266,75.382,8.2609,22.533,12.031,92.125,44.632,62.665,64.717
112.29,108.17,75.598,56.291,126.4,55.813,35.261,68.308,74.372,8.1644,22.304,11.805,90.698,43.903,61.771,63.842
111.22,106.9,74.724,55.619,124.9,54.983,34.635,67.358,73.372,8.0688,22.077,11.581,89.284,43.181,60.884,62.974
110.16,105.64,73.857,54.953,123.41,54.161,34.016,66.416,72.38,7.9741,21.851,11.36,87.883,42.466,60.006,62.113
109.11,104.4,72.998,54.292,121.93,53.346,33.403,65.481,71.396,7.8803,21.628,11.141,86.494,41.757,59.136,61.258
108.07,103.16,72.146,53.637,120.46,52.539,32.797,64.555,70.422,7.7873,21.407,10.925,85.119,41.055,58.275,60.411
107.03,101.93,71.301,52.988,118.99,51.74,32.196,63.637,69.455,7.6952,21.187,10.711,83.756,40.361,57.421,59.571
106,100.71,70.463,52.344,117.54,50.948,31.602,62.726,68.498,7.6039,20.97,10.499,82.405,39.673,56.576,58.737
104.98,99.503,69.633,51.706,116.1,50.164,31.015,61.824,67.549,7.5136,20.755,10.29,81.068,38.992,55.74,57.911
103.96,98.306,68.81,51.074,114.67,49.388,30.434,60.93,66.609,7.4241,20.542,10.083,79.743,38.317,54.912,57.091
102.95,97.119,67.994,50.447,113.26,48.619,29.859,60.043,65.677,7.3355,20.33,9.8786,78.431,37.65,54.092,56.278
101.95,95.943,67.186,49.827,111.85,47.857,29.29,59.165,64.754,7.2478,20.121,9.6767,77.131,36.989,53.28,55.473
100.95,94.776,66.385,49.212,110.48,47.104,28.728,58.294,63.84,7.161,19.914,9.4771,75.844,36.336,52.476,54.674
99.96,93.62,65.591,48.602,109.02,46.357,28.172,57.431,62.934,7.075,19.708,9.28,74.57,35.689,51.681,53.883
98.976,92.475,64.804,47.998,107.58,45.619,27.622,56.576,62.037,6.9899,19.505,9.0854,73.309,35.049,50.895,53.098
98,91.34,64.025,47.4,106.15,44.888,27.079,55.73,61.149,6.9057,19.304,8.8931,72.061,34.416,50.116,52.32
97.03,90.215,63.253,46.808,104.73,44.165,26.542,54.891,60.269,6.8224,19.105,8.7032,70.825,33.79,49.346,51.549
96.066,89.1,62.488,46.221,103.32,43.449,26.011,54.06,59.398,6.7399,18.907,8.5158,69.602,33.17,48.584,50.785
95.11,87.996,61.731,45.64,101.93,42.741,25.487,53.237,58.536,6.6583,18.712,8.3308,68.391,32.558,47.83,50.028
94.16,86.902,60.981,45.065,100.55,42.04,24.969,52.422,57.682,6.5776,18.519,8.1482,67.194,31.952,47.085,49.278
93.217,85.818,60.238,44.495,99.179,41.347,24.457,51.615,56.837,6.4978,18.327,7.9681,66.009,31.353,46.348,48.536
92.28,84.745,59.502,43.931,97.823,40.662,23.952,50.816,56,6.4188,18.138,7.7903,64.837,30.761,45.619,47.799
