-15.0662
 -13.0887
 -11.0584
 -9.0554
 -7.0369
 -5.0362
 -3.0410
 -1.0384
 15.0428
 13.0276
 11.0101
 9.0100
 6.9839
 4.9935
 2.9767
 0.9847
