-14.9994
 -13.0106
 -10.9894
 -9.0100
 -7.0086
 -4.9900
 -2.9946
 -1.0276
 15.0194
 12.9970
 11.0101
 9.0309
 7.0298
 5.0113
 2.9803
 0.9775
