-15.0678
 -13.0123
 -11.0601
 -9.0815
 -7.0809
 -5.0628
 -3.1035
 -1.0652
 15.0845
 12.9953
 10.9738
 8.9942
 6.9575
 4.9384
 2.9428
 0.9399
