-15.0678
 -13.0463
 -11.0601
 -9.0117
 -7.0104
 -5.0273
 -3.0678
 -1.0294
 15.0177
 12.9953
 10.9738
 9.0292
 6.9928
 4.9740
 2.9785
 0.9399
